marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	41312866	R5VTX4KX3I9DF	B00RAZTKXG	844321319	Common Outlaws	Digital_Video_Download	1	0	0	N	Y	One Star	Amateurish and not worth the time!	2015-08-31
US	35621406	R362Y7S1XO0AYT	B0044WUHZI	907411531	He-Man and the Masters of the Universe Season 1 Volume 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	I loved this show as a kid and now my kids do too!	2015-08-31
US	19450228	R1U3Z4ZJYLKF4B	B00687Q0VC	661839716	John Adams Season 1	Digital_Video_Download	1	0	3	N	Y	its slow going	so slow..could barely stand first show.	2015-08-31
US	3487402	R35UFXCXG5HHQ4	B00CB6FHKE	73779239	Annedroids Season 1	Digital_Video_Download	3	0	0	N	Y	Kids love it, but I can't watch it	Meh. Kids love it, but I can't watch it.	2015-08-31
US	50135084	R1HIL9H4I0BCMW	B00XAS82D6	282942	Secrets and Lies	Digital_Video_Download	5	0	0	N	Y	Unusual mystery... drama. little twists and ...	Unusual mystery...drama.  little twists and turns..<br />Multiple plots.	2015-08-31
US	40515179	R2QDEICTWN1ZDO	B00I3MPZUW	360747388	Transparent Season 1	Digital_Video_Download	1	0	1	N	Y	Meh	Meh	2015-08-31
US	7650892	R2LRKF0O6Z8FX6	B00COW65YC	78154914	True Blood Season 5	Digital_Video_Download	5	0	0	N	Y	Love it now need to have season 6 and 7 ...	Love it now need to have season 6 and 7 for free please :) so I can finish the show up!	2015-08-31
US	46890098	R3LJ45UALEUHRH	B012S1UGU2	834699319	The Beast of Xmoor	Digital_Video_Download	3	1	1	N	Y	Three Stars	Nice time passer, not too bad.	2015-08-31
US	10461116	R1UYWRFMD1NV1N	B00VLV534U	127870212	Furious 7 (Extended Edition)	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great movie	2015-08-31
US	41983161	R3B37M86GN1L4	B00627ULUO	126394933	NYPD Blue Season 10	Digital_Video_Download	5	0	0	N	Y	Still the best !	NYPD Blue is by far the best cop show ever only 2 seasons left and I'll be so sad when it's all over.	2015-08-31
US	4517601	R1PWOPHDNQPZ6W	B006CZ6BOG	863195261	Bored to Death Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	This is such a funny and smart show! Throughly enjoyable!	2015-08-31
US	22905546	R1VJK2I3ZTUMB4	B00HY7VU60	592331046	The White Queen, Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Loved it	2015-08-31
US	42126037	RGCB1206QME6U	B008Y7G3JS	857923687	Amelie (English Subtitled)	Digital_Video_Download	1	0	11	N	Y	BORING!	My Gosh!  What a bore.	2015-08-31
US	7188589	R3QGC4SLEN9WAE	B00NFDFCOI	993744762	Words and Pictures	Digital_Video_Download	5	0	0	N	Y	Good movie	Good movie, shows true strugglespecially that people have and how to cope with issues.	2015-08-31
US	37861303	R397F4NIESA5LM	B00QLZUGXY	174506464	Murder of A Cat	Digital_Video_Download	1	0	0	N	Y	Waste of time	Ugh...	2015-08-31
US	50161077	R2FIRR6HQDVBZ3	B00VFSIZ3K	110665514	Belle and Sebastian	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great movie for dog loving kids	2015-08-31
US	44099686	REEH0L1OAMUYB	B00J7JY812	540211273	Orphan Black, Season 2	Digital_Video_Download	4	0	0	N	Y	Four Stars	Good show	2015-08-31
US	2306921	R1HLOCY1P9VD3R	B00YW8AHAY	6757211	I Am Evel Knievel	Digital_Video_Download	4	0	1	N	Y	Four Stars	Very good	2015-08-31
US	14774530	R2JWVWZUKTF583	B00834QIFQ	300039466	True Blood Season 4	Digital_Video_Download	4	0	0	N	Y	Four Stars	Love the series overall	2015-08-31
US	39139748	R7WW7ED6COY4C	B00I3MQNWG	853694223	Bosch Season 1	Digital_Video_Download	5	0	0	N	Y	Bosch stands for - BADASS!	Love the way the story is told, Bosch is awesome and they defiantly got the rite actor to play this role. He sells it, great acting.	2015-08-31
US	31069782	R18U0WWIYEHSQ4	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	Y	Well written, well acted, very funny -- just for adults	It is very well written. It is very well acted. It is very funny. The characters ring true. However, it is just for adults due to not infrequent explicit and graphic sexual content and references. If you have children you should not allow them to watch it.  I would not want to watch this with my daughter who is 21. However, I very much enjoyed watching it on my own. Overall, I highly recommend it.	2015-08-31
US	40761115	RJTHTUIZ64BV	B004XUMMFE	941770195	Firefly Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Awesome show - very sad that it only has one season.	2015-08-31
US	46192883	RFK0G82P3EBLG	B013QOKUME	785674435	Hot Pursuit	Digital_Video_Download	1	0	0	N	Y	Oh um.	Script lacking any substance. Stupid use of talents.	2015-08-31
US	49575100	R3EYWVP2INTCSO	B008EQI5DG	529453644	Covert Affairs Season 3	Digital_Video_Download	5	0	0	N	Y	Enjoyable to watch	Mostly family friendly show with lots of action, twists and turns. Good acting and story lines. Keeps you wondering what's coming next. It tempts you to binge on it.	2015-08-31
US	27900839	RPLAGLJI5XRXE	B0095R6CCE	74875701	For The Love Of Money	Digital_Video_Download	4	1	1	N	Y	It was a better than expected movie	It was a better than expected movie.  I admit i was not expecting a lot and was pleasantly surprised with the acting as well as the story line.  Worth a look for sure.	2015-08-31
US	52925507	R1FCXOKFSOIG4H	B00TZ9KDFE	667617010	Five Days	Digital_Video_Download	3	0	0	N	Y	English detective story	Interesting story with many twists and turns.	2015-08-31
US	46672127	R30GNQZWX1A0ZU	B00U5UP258	452451079	A Place to Call Home, Series 1	Digital_Video_Download	5	1	1	N	Y	Great drama!	Excellent Drama.  I was hooked after the first episode!  Each episode drew me deeper and deeper into the story.  There are so many great story lines and twists and turns.  I wish there were more than 2 seasons to watch!!	2015-08-31
US	16063657	R3E1BQKPJNEVXB	B00ZPT0PNS	651497396	Suits, Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Amazing show. I can't believe it hasn't gotten any Emmy nominations.	2015-08-31
US	47751303	R19CRNGFO4DXQO	B005544TRQ	436223062	Suits Season 1	Digital_Video_Download	5	0	0	N	Y	seems like an honest show of what it is like to ...	Well done,seems like an honest show of what it is like to be a big city lawyer,well done	2015-08-31
US	41360748	R3R3NNTWV50X0N	B00W96NML2	594789082	Hot Tub Time Machine 2 (Unrated)	Digital_Video_Download	5	0	0	N	N	Don't listen do the bad reviews,, you a f@#â‚¬ing nerd!	so funny, better the The first, I pray for a trilogy, dude we're gonna make America happen!!!!!!!!  Loved it<br />-Nuff said	2015-08-31
US	12162738	R2BBVEWJQFTZY5	B00I1PBHW6	255523092	Slipper and The Rose	Digital_Video_Download	5	5	5	N	Y	Five Stars	I loved the story and I loved the music. I love fairytales!!!	2015-08-31
US	16939552	R119TPDPTM38U	B00Z61S75S	391717807	Poldark, Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent period piece	2015-08-31
US	39977914	RR0KTR24STXZJ	B009JALB4Q	917741173	Blue Bloods, Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Still great.	2015-08-31
US	18917152	R1AEHEK99K4ULK	B00PSLQYWE	156264553	Downton Abbey Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent	2015-08-31
US	10495796	R3IH9SPT2JRM7L	B007XPJXZ8	574780432	Great Planes Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Very educational and informative	2015-08-31
US	15300754	R33PETYV4N22IN	B00VLV534U	127870212	Furious 7 (Extended Edition)	Digital_Video_Download	2	0	1	N	Y	Don't buy	Too dark ,not that good action	2015-08-31
US	38848249	R2FH7ZQ45LLSP	B00X8UKEEQ	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	N	Wonderful	Just wonderful.	2015-08-31
US	1950601	R21XP5JB8C2GUO	B00DZ83IPS	224529197	Erased	Digital_Video_Download	4	0	0	N	Y	Four Stars	good movie	2015-08-31
US	27526901	R2T3406Q9MJM4G	B004MWZLYC	902665232	Justified Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Love it!	2015-08-31
US	13150145	R2ULJIQOD32YAA	B00RSGH58Y	544397430	The Stinky & Dirty Show - Season 1	Digital_Video_Download	5	0	0	N	Y	they are the perfect amount of time	My son has watched the same episode over and over. Wish there were more, they are the perfect amount of time.	2015-08-31
US	22347552	R3GRFH8ER5FXSM	B008LOVIIK	239012694	Masterpiece: Inspector Lewis Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Almost as good as Inspector Morse!	2015-08-31
US	21174274	R1AGA6BIFJTM9H	B004QPFWUS	263978199	Adventures of Power	Digital_Video_Download	4	0	0	N	Y	Power to the People	If you like Adam Sandberg in Hot Rod, you will enjoy Adventures of Power.  There is a ridiculous amount of star power in this film, and the scenes are great.  Really funny if you are musically inclined, especially so if you are a fan of drums.  Power is a unique young man, a young man who still hears the heartbeat of his mother, and feels the need to rock-out and air-drum every chance he gets.  Power has a difficult time fitting in, so goes on a fantastic journey to find a mentor, and finds an equally unique love along the way, a def woman who can feel the music when he is air-drumming.  Along the way, we see how Power's passion and proclivities effect the people in his life.	2015-08-31
US	40590006	R28FXL0J6MBS10	B010AI9YCG	420702117	Extant, Season 2	Digital_Video_Download	4	0	0	N	Y	As good as the first season	Just as good as season one, but I don't know what they could do to do a third season.	2015-08-31
US	32882616	RDGZ1ZGJN38BA	B013DS3COG	478422254	The Divergent Series: Insurgent	Digital_Video_Download	5	0	0	N	Y	Awesome	Excellent.	2015-08-31
US	542740	RE1KH9LGD259P	B004GWZPOE	9816844	Wall Street: Money Never Sleeps	Digital_Video_Download	5	0	0	N	Y	Five Stars	great movie!!!!	2015-08-31
US	15357763	R3ODI9L0P6B5MI	B00EL8I8IS	757136861	World War Z	Digital_Video_Download	4	0	0	N	Y	Four Stars	Very entertaining.	2015-08-31
US	43203553	R19N3JTVO2OL3Z	B00XOX93GM	763775539	Slow West	Digital_Video_Download	4	0	0	N	Y	Four Stars	Reminded me of there will be blood	2015-08-31
US	10420046	R8H547WBIA7P8	B00S4P23M6	469315536	Fortress	Digital_Video_Download	3	1	1	N	Y	Three Stars	great movie	2015-08-31
US	19960964	R6L74GZ7TWHJE	B00RSGHX3Q	904397429	Mad Dogs	Digital_Video_Download	5	0	0	N	Y	Five Stars	Luv it!	2015-08-31
US	813795	R15HNXMIK4Z0F6	B00WWF23NS	978244599	Beloved Sisters (English Subtitled)	Digital_Video_Download	5	0	0	N	Y	Five Stars	I love period pieces! This movie was done very well.	2015-08-31
US	27410104	R1RB6EOP2VDCF3	B00HD6RLBK	67703201	Teen Wolf Season 3 (Part 2)	Digital_Video_Download	5	0	0	N	Y	Five Stars	An amazing show. I love it!	2015-08-31
US	44825806	R1VWO5UIGGUPK	B00BJS7LHC	781343181	Django Unchained	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent  movie	2015-08-31
US	22832137	R2NVVB3DYHU1MU	B013SX7ZO4	474282087	Electra Love 2000	Digital_Video_Download	1	0	0	N	Y	One Star	Dumb	2015-08-31
US	12054352	R3167JOTZFD0F5	B00PSLQYWE	156264553	Downton Abbey Season 5	Digital_Video_Download	5	0	0	N	Y	The Best Show Ever.	Best show ever. Great acting and writing. You are so drawn to these characters that you will feel like you are part of the family, upstairs or downstairs.	2015-08-31
US	24427745	R18ZL2BNZ92J1M	B012S28AY0	476479417	Home	Digital_Video_Download	4	1	1	N	Y	Four Stars	Cute	2015-08-31
US	52122559	RSSXBYD0GR7TD	B00FGM0JTY	65942461	Muscle Shoals	Digital_Video_Download	4	0	0	N	Y	A wonderful time capsule of the mid-century music industry and the ...	A wonderful time capsule of the mid-century music industry and the big personalities that defined it.  The ups and downs between Rick Hall, his studio bands and Jerry Wexler are a bit hard to follow, but this history is well documented elsewhere.  What comes through are the people and the extraordinary place that somehow produced great music.	2015-08-31
US	50101113	R2JAANFRN6VS3C	B008Y6T60M	54582325	Tyler Perry's I Can Do Bad All By Myself	Digital_Video_Download	5	0	0	N	Y	Five Stars	God is good this is a powerful lesson for all young ladies.	2015-08-31
US	5753091	R2DU3GJGE12KV9	B00Y2DUDO4	247030355	Winning: The Racing Life of Paul Newman	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great	2015-08-31
US	1199798	R35LIJIQCFWNGI	B005JWGCTW	903794226	VeggieTales: King George & the Ducky	Digital_Video_Download	5	0	0	N	Y	Five Stars	We live Veggietales!	2015-08-31
US	22265040	RB2DBN27NT9X5	B00VLV534U	127870212	Furious 7 (Extended Edition)	Digital_Video_Download	5	0	0	N	Y	Awesome installment!!!	If your into Fast n Furious, this is a must buy. Loved it!!!!	2015-08-31
US	51472078	R251MYZMPFG7RK	B00GT11E4A	547796176	The Perfect Wedding	Digital_Video_Download	3	1	1	N	Y	Well done, with very capable actors	Amusing story with a certain appeal. The actors are a very capable bunch. The story has an appeal to gay and non gay viewing audience members. The late Mr. Reborn was a very good, believable character actor.	2015-08-31
US	52916938	R4B1DVVVUMWRO	B001EBV0MQ	913468971	Blood Work	Digital_Video_Download	4	0	0	N	Y	but book better. Would have liked movie more if I had ...	Watched movie shortly after reading book. Movie well crafted, but book better. Would have liked movie more if I had not just read book.	2015-08-31
US	13711392	R1TBQ3NBMA68UC	B00WQQISVE	473418531	Witchblade: The Complete First Season	Digital_Video_Download	3	0	0	N	Y	Three Stars	ok	2015-08-31
US	23977804	R2O4JGDPZQ4FV0	B010PTRV0W	56912057	When Trumpets Fade	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great plot with good acting. definitely worth watching especially if you like war movies.	2015-08-31
US	22943052	R20IK56YW66UDO	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	4	0	0	N	Y	Come for the comedy, stay for the warmth!	Come for the comedy, stay for the warmth! Fascinating to see Rob Delaney grow from twitter wit to stand up to damn good comic actor. Sharon O'Horgan also terrific and the duo wrote and produced as well as star. It's a slice of life about two mismatched mid-lifers who face an across-the-pond crisis with humor and tenacity and more than a little genuine love and affection. Only six episodes, so it's a long movie that's well worth your time!	2015-08-31
US	18075823	R1R27F85O4YTJ6	B0079W9QDE	875317070	Masterpiece: Inspector Lewis Season 1	Digital_Video_Download	5	0	0	N	Y	Love	This is one of my favorites  I have watched it on PBS for several yeras now  I try not to miss any of the shows.  Love it	2015-08-31
US	36130042	R3U5965ZO9HXK2	B01255UEPS	642837447	Land Before Time II: The Great Valley Adventure	Digital_Video_Download	5	0	0	N	Y	Five Stars	great	2015-08-31
US	30353209	R1GGRUIPDQLUU2	B01347V50Y	479335063	Sneaky Pete - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Giovanni makes every show better!	2015-08-31
US	41427692	R1Y3D09YAY5EL2	B00ADSOKW8	351355340	Girls: Season 1	Digital_Video_Download	5	0	0	N	Y	Lena is great.	Very real issues. Lena is great.	2015-08-31
US	41933323	R31L6UE7F03HLQ	B00CW8DRU8	623814703	The Newsroom: Season 1	Digital_Video_Download	5	0	0	N	Y	Great series. Had me hooked from episode one	Great series.  Had me hooked from episode one.	2015-08-31
US	25912997	R2RSHI2NHA7Y3U	B00E1SVGPK	212343208	Pain & Gain	Digital_Video_Download	3	1	1	N	Y	My name is Michael Bay and I believe in liberties. Taking liberties.	Works as an absurdist/dark comedy, but don't believe that is is factual. The source story is a very different tale.<br />By far the least grating Michael Bay offering available.	2015-08-31
US	11260174	R312H9K48MS1X9	B003VPK1DW	883859251	Covert Affairs Season 1	Digital_Video_Download	4	0	0	N	Y	Four Stars	great show, good characters slow development but good performances outweigh everything else	2015-08-31
US	52201248	R1Q2ZADWCW69Y1	B00Z89MIZ8	429442633	Pilot	Digital_Video_Download	5	2	2	N	Y	Gives life lessons and soccer lessons.	Watched it with my 8 year old daughter.  Excellent show.  The way in which the soccer and life messages intertwine is why we encourage our kids to play soccer.	2015-08-31
US	23451953	R3QO81FV0RCSBT	B00I3MPZUW	360747388	Transparent Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Very, very well done. Jeffrey Tambor deserves an Emmy!	2015-08-31
US	35008185	R3SK2IPMNUFBU4	B00IR639SO	821914677	Jillian Michaels: One Week Shred	Digital_Video_Download	5	0	0	N	Y	She uses 3 lb weights but if that's too easy, just up the weights	This will definitely get your heart pounding and the sweat pouring! She uses 3 lb weights but if that's too easy, just up the weights. I used anywhere from 3 to 20 lb weights depending on how much I wanted to push. 30 day shred is my JAM but this one week shred is so great for missing it up or go if yourself a real push.	2015-08-31
US	13720448	RGOLEFFY6OGGX	B011KKE5OK	718553378	Ex Machina	Digital_Video_Download	4	0	0	N	Y	Four Stars	The story has a couple of twists and a surprise ending.	2015-08-31
US	15362456	R14PMBG8YDDU9T	B00MLYO05Y	170332860	Sriracha	Digital_Video_Download	3	0	0	N	Y	More history/info. Less hipsters	Could have done without all the hipster dorks confessing their love for the sauce. Somewhat interesting though.	2015-08-31
US	13574389	R3OKK280ISO2OW	B00HY7VU60	592331046	The White Queen, Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great series!	2015-08-31
US	10212668	R3M3Q4W54KW8PN	B00VZSVMA8	630602505	Two Men In Town	Digital_Video_Download	4	0	0	N	Y	GOOD STORY LINE.	TWO MEN IN TOWN  HAS A GOOD  STORY LINE . FOREST WHITAKER PLAYED HIS ROLE  WELL. I ENJOYED THE MOVIE.	2015-08-31
US	14353854	R37G7PU9FMUX9R	B00YD59752	334672915	Confessions of Crime	Digital_Video_Download	2	0	1	N	Y	Two Stars	Not what I expected	2015-08-31
US	4128643	R2P1ELZDYGGPM2	B013767IZI	362965890	Descendants	Digital_Video_Download	5	0	0	N	Y	my daughter loves this movie, she is 6 and ...	my daughter loves this movie, she is 6 and recognizes a lot of the people from various shows she watches!	2015-08-31
US	10284493	RYLGPXMCM7QFN	B00S4P24GQ	469315536	Fortress	Digital_Video_Download	1	1	2	N	Y	don't waste your time	Crappiest World War two movie I have ever seen	2015-08-31
US	49523380	RZM1C6DJ1SLYV	B00XWSV7EK	623814703	The Newsroom: Season 1	Digital_Video_Download	5	0	0	N	Y	Best writing I've seen in a long time...	The best writing I've seen in a long time. This show is fantastic and intelligent. Don't miss it.	2015-08-31
